"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.816307708E0,-5.021906891E0,9.687255249E0,6.308780823E0
3.826246708E0,-5.336851959E0,9.751771088E0,6.893764343E0
3.836184708E0,-5.606591034E0,9.987830200E0,7.496710510E0
3.846122708E0,-5.779780884E0,1.028451324E1,7.929310913E0
3.856060708E0,-5.758225708E0,1.052416489E1,8.246950378E0
3.865999708E0,-5.571713562E0,1.057535843E1,8.350235596E0
3.875937708E0,-5.266498260E0,1.040486298E1,8.333769836E0
3.885875708E0,-4.893773346E0,9.972711639E0,8.183182983E0
3.895814708E0,-4.622986450E0,9.262288971E0,8.024363251E0
3.905752708E0,-4.603227539E0,8.428522797E0,7.973618774E0
3.915690708E0,-4.749473419E0,7.711962891E0,8.066126404E0
3.925629708E0,-4.948110352E0,7.030879211E0,8.041876831E0
3.935567708E0,-5.109923859E0,6.370751953E0,7.810308380E0
3.945505708E0,-5.170847168E0,5.891298981E0,7.500602417E0
3.955443708E0,-5.050497437E0,5.647306366E0,7.046895905E0
3.965382708E0,-4.768334198E0,5.484145660E0,6.419550476E0
3.975320708E0,-4.395758972E0,5.351671143E0,5.762416992E0
3.985258708E0,-4.024231567E0,5.240751801E0,5.217699738E0
3.995197708E0,-3.649111633E0,5.243446198E0,4.805307312E0
4.005135708E0,-3.407813416E0,5.300028534E0,4.648882599E0
4.015073708E0,-3.371738434E0,5.341342621E0,4.661157074E0
4.025012708E0,-3.462749176E0,5.325325928E0,4.602928162E0
4.034950708E0,-3.610491943E0,5.210814056E0,4.393214264E0
4.044888708E0,-3.706592102E0,5.005291443E0,4.382885742E0
4.054826708E0,-3.755690002E0,4.773124237E0,4.480782166E0
4.064765708E0,-3.743265839E0,4.488116913E0,4.430187378E0
